id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-186530,2025-03-07,000001,Vente,15000,18,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO1153,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.672968,47.392413
2025-186536,2025-03-07,000001,Vente,145000,28,,RUE DU DOCTEUR FOURNIER,1500,37000,37261,Tours,37,,,37261000CM0333,,,9,51.32,,,,,,,,,1,2,Appartement,51,2,,,,,,0.702773,47.385736
2025-186536,2025-03-07,000001,Vente,145000,28,,RUE DU DOCTEUR FOURNIER,1500,37000,37261,Tours,37,,,37261000CM0333,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.702773,47.385736
2025-186537,2025-03-11,000001,Vente,182370,196,,RUE AUGUSTE CHEVALLIER,0320,37000,37261,Tours,37,,,37261000DR1019,,,192,71.77,373,,,,,,,,2,3,Dépendance,,0,,,,,,0.68108,47.377486
2025-186537,2025-03-11,000001,Vente,182370,196,,RUE AUGUSTE CHEVALLIER,0320,37000,37261,Tours,37,,,37261000DR1019,,,192,71.77,373,,,,,,,,2,2,Appartement,69,4,,,,,,0.68108,47.377486
2025-186547,2025-03-06,000001,Vente en l'état futur d'achèvement,141660,,,RUE DE LA VENDEE,4900,37000,37261,Tours,37,,,37261000CO0294,,,16,,,,,,,,,,1,,,,,,,,,,0.692408,47.388852
2025-186549,2025-03-20,000001,Vente,7000,,,LA SAGERIE,B073,37200,37261,Tours,37,,,37261000DI0176,,,,,,,,,,,,,0,,,,,BF,futaies feuillues,,,17369,0.707193,47.356036
2025-186549,2025-03-20,000001,Vente,7000,,,LA SAGERIE,B073,37200,37261,Tours,37,,,37261000DI0177,,,,,,,,,,,,,0,,,,,BF,futaies feuillues,,,1322,0.707523,47.355702
2025-186549,2025-03-20,000001,Vente,7000,,,LA SAGERIE,B073,37200,37261,Tours,37,,,37261000DI0721,,,,,,,,,,,,,0,,,,,BF,futaies feuillues,,,7,0.707965,47.356165
2025-186549,2025-03-20,000001,Vente,7000,,,LA SAGERIE,B073,37200,37261,Tours,37,,,37261000DI0723,,,,,,,,,,,,,0,,,,,BF,futaies feuillues,,,136,0.70785,47.356006
2025-186549,2025-03-20,000001,Vente,7000,,,LA SAGERIE,B073,37200,37261,Tours,37,,,37261000DI0725,,,,,,,,,,,,,0,,,,,S,sols,,,4,0.707873,47.356016
2025-186558,2025-03-18,000001,Vente,215000,145,,RUE DES BORDIERS,0675,37100,37261,Tours,37,,,37261000BO0534,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,504,0.675652,47.418444
2025-186558,2025-03-18,000001,Vente,215000,145,,RUE DES BORDIERS,0675,37100,37261,Tours,37,,,37261000BO0534,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,504,0.675652,47.418444
2025-186558,2025-03-18,000001,Vente,215000,145,,RUE DES BORDIERS,0675,37100,37261,Tours,37,,,37261000BO0534,,,,,,,,,,,,,0,1,Maison,76,4,S,sols,,,504,0.675652,47.418444
2025-186562,2025-03-20,000001,Vente,50000,14,B,ALL AIME DE LA ROCHEFOUCAULD,0085,37200,37261,Tours,37,,,37261000DK0071,,,133,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.696149,47.361422
2025-186562,2025-03-20,000001,Vente,50000,14,,ALL AIME DE LA ROCHEFOUCAULD,0085,37200,37261,Tours,37,,,37261000DK0071,,,185,17.5,,,,,,,,,1,2,Appartement,18,1,,,,,,0.696149,47.361422
2025-186570,2025-02-28,000001,Vente,150000,16,,PAS 32B RUE RENE DE PRIE,4304,37000,37261,Tours,37,,,37261000CI0102,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,56,0.703179,47.395646
2025-186570,2025-02-28,000001,Vente,150000,16,,PAS 32B RUE RENE DE PRIE,4304,37000,37261,Tours,37,,,37261000CI0102,,,,,,,,,,,,,0,2,Appartement,110,3,S,sols,,,56,0.703179,47.395646
2025-186570,2025-02-28,000001,Vente,150000,16,,PAS 32B RUE RENE DE PRIE,4304,37000,37261,Tours,37,,,37261000CI0271,,,,,,,,,,,,,0,,,,,S,sols,,,1,0.70324,47.395618
2025-186575,2025-03-14,000001,Vente,298500,8,,CHE DE LA MILLETIERE,3456,37100,37261,Tours,37,,,37261000BC0512,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.701823,47.429234
2025-186575,2025-03-14,000001,Vente,298500,8,,CHE DE LA MILLETIERE,3456,37100,37261,Tours,37,,,37261000BC0512,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.701823,47.429234
2025-186575,2025-03-14,000001,Vente,298500,8,,CHE DE LA MILLETIERE,3456,37100,37261,Tours,37,,,37261000BC0512,,,16,90.03,74,,,,,,,,2,2,Appartement,92,4,,,,,,0.701823,47.429234
2025-186577,2025-03-24,000001,Vente,60000,25,,AV DE PONT CHER,4045,37200,37261,Tours,37,,,37261000EY0166,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,116,0,S,sols,,,980,0.676476,47.370012
2025-186577,2025-03-24,000001,Vente,60000,25,,AV DE PONT CHER,4045,37200,37261,Tours,37,,,37261000EY0166,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,354,0,S,sols,,,980,0.676476,47.370012
2025-186577,2025-03-24,000001,Vente,60000,25,,AV DE PONT CHER,4045,37200,37261,Tours,37,,,37261000EY0166,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,354,0,S,sols,,,980,0.676476,47.370012
2025-186580,2025-03-25,000001,Vente,427700,13,,ALL DE TRIANON,4791,37100,37261,Tours,37,,,37261000BZ0311,,,49,126.8,,,,,,,,,1,2,Appartement,124,4,,,,,,0.688808,47.405748
2025-186580,2025-03-25,000001,Vente,427700,21,,RUE TRIANON,4792,37100,37261,Tours,37,,,37261000BZ0311,,,703,,,,,,,,,,1,,,,,AG,terrains d'agrément,,,141,0.688808,47.405748
2025-186580,2025-03-25,000001,Vente,427700,9000,,ALL DE TRIANON,4791,37100,37261,Tours,37,,,37261000BZ0311,,,615,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688808,47.405748
2025-186580,2025-03-25,000001,Vente,427700,9000,,ALL DE TRIANON,4791,37100,37261,Tours,37,,,37261000BZ0311,,,509,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688808,47.405748
2025-186580,2025-03-25,000001,Vente,427700,13,,ALL DE TRIANON,4791,37100,37261,Tours,37,,,37261000BZ0311,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688808,47.405748
2025-186580,2025-03-25,000001,Vente,427700,13,,ALL DE TRIANON,4791,37100,37261,Tours,37,,,37261000BZ0311,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.688808,47.405748
2025-186586,2025-03-20,000001,Vente,123109.35,12,,RUE PAUL NIZAN,3815,37200,37261,Tours,37,,,37261000HL0385,,,88,34.04,,,,,,,,,1,4,Local industriel. commercial ou assimilé,34,0,,,,,,0.679209,47.367512
2025-186587,2025-03-18,000001,Vente,99750,17,,RUE CONSTANTINE,1210,37000,37261,Tours,37,,,37261000DZ0338,,,9,28.21,,,,,,,,,1,2,Appartement,25,1,,,,,,0.683852,47.395422
2025-186594,2025-03-13,000001,Vente,50000,1,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000AS0232,,,15,27.79,,,,,,,,,1,2,Appartement,27,1,,,,,,0.689341,47.406746
2025-186594,2025-03-13,000001,Vente,50000,1,,RUE CROIX PASQUIER,1276,37100,37261,Tours,37,,,37261000AS0232,,,97,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.689341,47.406746
2025-186595,2025-03-26,000001,Vente,282500,28,,RUE CHAMPOISEAU,0885,37000,37261,Tours,37,,,37261000EO0230,,,10,,3,,6,,8,111.41,9,,5,2,Appartement,111,3,,,,,,0.676256,47.389746
2025-186595,2025-03-26,000001,Vente,282500,28,,RUE CHAMPOISEAU,0885,37000,37261,Tours,37,,,37261000EO0230,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.676256,47.389746
2025-186602,2025-03-19,000001,Vente,69010,4,,ALL ALCUIN,0095,37200,37261,Tours,37,,,37261000DK0004,,,51,65.18,,,,,,,,,1,2,Appartement,54,3,,,,,,0.690728,47.361094
2025-186603,2025-03-13,000001,Vente,130000,9002,,AV STENDHAL,4670,37200,37261,Tours,37,,,37261000CZ0471,,,2230,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.707522,47.36905
2025-186603,2025-03-13,000001,Vente,130000,7,,MAIL FRANCIS DE MIOMANDRE,1905,37200,37261,Tours,37,,,37261000CZ0471,,,763,,807,,,,,,,,2,3,Dépendance,,0,,,,,,0.707522,47.36905
2025-186603,2025-03-13,000001,Vente,130000,7,,MAIL FRANCIS DE MIOMANDRE,1905,37200,37261,Tours,37,,,37261000CZ0471,,,763,,807,,,,,,,,2,2,Appartement,93,4,,,,,,0.707522,47.36905
2025-186605,2025-03-04,000002,Echange,10000,18,,RUE SAINT JUST,4480,37000,37261,Tours,37,,,37261000CR0092,,,29,,30,,31,,,,,,3,3,Dépendance,,0,,,,,,0.694845,47.380919
2025-186608,2025-03-20,000001,Vente,120000,7,,ALL DE CHENONCEAUX,1032,37100,37261,Tours,37,,,37261000AN0408,,,11,36.04,,,,,,,,,1,2,Appartement,36,2,,,,,,0.709885,47.410614
2025-186608,2025-03-20,000001,Vente,120000,1,,ALL DE CHENONCEAUX,1032,37100,37261,Tours,37,,,37261000AN0408,,,205,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.709885,47.410614
2025-186613,2025-03-12,000002,Vente,163000,53,,RUE FRANKLIN ROOSEVELT,1950,37000,37261,Tours,37,,,37261000ET0823,,,33,76.8,,,,,,,,,1,2,Appartement,76,4,,,,,,0.678225,47.3771
2025-186613,2025-03-12,000002,Vente,163000,262,,RUE GIRAUDEAU,2260,37000,37261,Tours,37,,,37261000ET0823,,,94,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.678225,47.3771
2025-186615,2025-03-25,000001,Vente en l'état futur d'achèvement,111860,,,,,,37261,Tours,37,,,37261000ER0760,,,87,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2025-186620,2025-03-07,000001,Vente,90000,12,,RUE TOULOUSE LAUTREC,4752,37000,37261,Tours,37,,,37261000DP0735,,,12,167.39,14,,,,,,,,2,4,Local industriel. commercial ou assimilé,90,0,,,,,,0.693686,47.372966
2025-186626,2025-03-20,000001,Vente en l'état futur d'achèvement,139020,,,RUE DE LA VENDEE,4900,37000,37261,Tours,37,,,37261000CO0294,,,51,,,,,,,,,,1,,,,,,,,,,0.692408,47.388852
2025-186642,2025-03-10,000001,Vente,175238.1,21,,RUE DES PLATANES,4013,37100,37261,Tours,37,,,37261000AT0173,,,46,,,,,,,,,,1,1,Maison,67,4,,,,,,0.700785,47.417241
2025-186643,2025-03-21,000001,Vente en l'état futur d'achèvement,80560,,,,,,37261,Tours,37,,,37261000ER0760,,,60,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2025-186645,2025-03-19,000001,Vente,25000,45,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO1083,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.674206,47.389672
2025-186645,2025-03-19,000001,Vente,25000,45,B,RUE LEON BOYER,3070,37000,37261,Tours,37,,,37261000EO1083,,,39,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.674206,47.389672
2025-186649,2025-03-24,000001,Vente en l'état futur d'achèvement,82355,,,,,,37261,Tours,37,,,37261000ER0760,,,147,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2025-186650,2025-03-21,000001,Vente en l'état futur d'achèvement,94018,,,,,,37261,Tours,37,,,37261000ER0760,,,74,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2025-186651,2025-03-10,000001,Vente,267950,30,,RUE JEAN MACE,2710,37000,37261,Tours,37,,,37261000EO1268,,,3,59.73,4,53,6,53,7,,,,4,2,Appartement,60,3,,,,,,0.674441,47.392289
2025-186652,2025-03-24,000001,Vente en l'état futur d'achèvement,84657,,,,,,37261,Tours,37,,,37261000ER0760,,,106,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2025-186655,2025-03-07,000001,Vente en l'état futur d'achèvement,165000,,,,,,37261,Tours,37,,,37261000BW0011,,,102,29.51,,,,,,,,,1,,,,,,,,,,0.685787,47.413284
2025-186661,2025-03-21,000001,Vente,208000,9,,RUE TORRICELLI,4749,37100,37261,Tours,37,,,37261000BC0168,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,471,0.699489,47.429216
2025-186661,2025-03-21,000001,Vente,208000,9,,RUE TORRICELLI,4749,37100,37261,Tours,37,,,37261000BC0168,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,471,0.699489,47.429216
2025-186661,2025-03-21,000001,Vente,208000,9,,RUE TORRICELLI,4749,37100,37261,Tours,37,,,37261000BC0168,,,,,,,,,,,,,0,1,Maison,63,3,S,sols,,,471,0.699489,47.429216
2025-186672,2025-03-17,000001,Vente,70500,152,,RUE EDOUARD VAILLANT,1620,37000,37261,Tours,37,,,37261000CS0001,,,47,18.32,,,,,,,,,1,2,Appartement,19,1,,,,,,0.70177,47.384192
2025-186674,2025-03-20,000001,Vente,385000,6,,RUE MATISSE,3372,37100,37261,Tours,37,,,37261000BX0393,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,116,0.678472,47.41175
2025-186674,2025-03-20,000001,Vente,385000,6,,RUE MATISSE,3372,37100,37261,Tours,37,,,37261000BX0393,,,,,,,,,,,,,0,1,Maison,55,4,S,sols,,,116,0.678472,47.41175
2025-186675,2025-03-26,000001,Vente,108000,2,,RUE GERMAINE TAILLEFERRE,2251,37200,37261,Tours,37,,,37261000DN0268,,,198,,,,,,,,,,1,2,Appartement,35,1,,,,,,0.678795,47.368538
2025-186679,2025-03-18,000001,Vente en l'état futur d'achèvement,133260,,,RUE DE LA VENDEE,4900,37000,37261,Tours,37,,,37261000CO0294,,,37,,,,,,,,,,1,,,,,,,,,,0.692408,47.388852
2025-186682,2025-03-27,000001,Vente,140000,120,,RUE MARIE ET PIERRE CURIE,3342,37100,37261,Tours,37,,,37261000BC0529,,,67,60.39,,,,,,,,,1,2,Appartement,60,3,,,,,,0.702072,47.428507
2025-186682,2025-03-27,000001,Vente,140000,124,,RUE MARIE ET PIERRE CURIE,3342,37100,37261,Tours,37,,,37261000BC0529,,,93,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.702072,47.428507
2025-186686,2025-03-20,000001,Vente,10800,,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BY0821,,,,,,,,,,,,,0,,,,,S,sols,,,168,0.681953,47.409913
2025-186686,2025-03-20,000001,Vente,10800,,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BY0825,,,,,,,,,,,,,0,,,,,S,sols,,,1,0.682206,47.409895
2025-186686,2025-03-20,000001,Vente,10800,,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BY0827,,,,,,,,,,,,,0,,,,,S,sols,,,45,0.681626,47.409809
2025-186688,2025-03-20,000001,Vente,27000,18,,RUE DE BORDEAUX,0670,37000,37261,Tours,37,,,37261000CO0234,,,45,21.74,52,,,,,,,,2,4,Local industriel. commercial ou assimilé,20,0,,,,,,0.691012,47.390032
2025-186689,2025-03-20,000001,Vente,112000,29,,RUE DU REMPART,4280,37000,37261,Tours,37,,,37261000CM0517,,,27,46.78,,,,,,,,,1,2,Appartement,47,2,,,,,,0.697356,47.390098
2025-186689,2025-03-20,000001,Vente,112000,29,,RUE DU REMPART,4280,37000,37261,Tours,37,,,37261000CM0517,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.697356,47.390098
2025-186690,2025-03-21,000001,Echange,44000,,,LES GRANGES,B032,37200,37261,Tours,37,,,37261000HL0523,,,,,,,,,,,,,0,,,,,S,sols,,,22,0.678142,47.364929
2025-186690,2025-03-21,000001,Echange,44000,,,LES GRANGES,B032,37200,37261,Tours,37,,,37261000HL0524,,,,,,,,,,,,,0,,,,,S,sols,,,372,0.678018,47.364361
2025-186690,2025-03-21,000002,Echange,44000,,,LES GRANGES,B032,37200,37261,Tours,37,,,37261000HL0519,,,,,,,,,,,,,0,,,,,L,landes,,,1055,0.676864,47.365321
2025-186692,2025-03-31,000001,Vente,100000,15,,RUE LAVOISIER,3020,37000,37261,Tours,37,,,37261000DX0396,,,13,42.79,,,,,,,,,1,2,Appartement,43,2,,,,,,0.692818,47.396817
2025-186697,2025-03-21,000001,Vente,67792.23,12,,RUE PAUL NIZAN,3815,37200,37261,Tours,37,,,37261000HL0385,,,6,20,,,,,,,,,1,4,Local industriel. commercial ou assimilé,27,0,,,,,,0.679209,47.367512
2025-186702,2025-03-24,000001,Vente,187020,38,,RUE AUGUSTE CHEVALLIER,0320,37000,37261,Tours,37,,,37261000ES0846,,,6,52.16,,,,,,,,,1,2,Appartement,50,2,,,,,,0.678623,47.383115
2025-186702,2025-03-24,000001,Vente,187020,38,,RUE AUGUSTE CHEVALLIER,0320,37000,37261,Tours,37,,,37261000ES0846,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.678623,47.383115
2025-186703,2025-03-27,000001,Vente,1060000,13,,RUE DE LA DOLVE,1550,37000,37261,Tours,37,,,37261000DT0004,,,52,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,0.688177,47.389528
2025-186703,2025-03-27,000001,Vente,1060000,13,,RUE DE LA DOLVE,1550,37000,37261,Tours,37,,,37261000DT0004,,,53,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,0.688177,47.389528
2025-186703,2025-03-27,000001,Vente,1060000,7,,RUE DE LA DOLVE,1550,37000,37261,Tours,37,,,37261000DT0004,,,2,389.51,,,,,,,,,1,4,Local industriel. commercial ou assimilé,391,0,,,,,,0.688177,47.389528
2025-186703,2025-03-27,000001,Vente,1060000,13,,RUE DE LA DOLVE,1550,37000,37261,Tours,37,,,37261000DT0004,,,55,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,0.688177,47.389528
2025-186703,2025-03-27,000001,Vente,1060000,13,,RUE DE LA DOLVE,1550,37000,37261,Tours,37,,,37261000DT0004,,,54,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,0.688177,47.389528
2025-186703,2025-03-27,000001,Vente,1060000,13,,RUE DE LA DOLVE,1550,37000,37261,Tours,37,,,37261000DT0004,,,105,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,0.688177,47.389528
2025-186703,2025-03-27,000001,Vente,1060000,13,,RUE DE LA DOLVE,1550,37000,37261,Tours,37,,,37261000DT0004,,,60,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,0.688177,47.389528
2025-186703,2025-03-27,000001,Vente,1060000,13,,RUE DE LA DOLVE,1550,37000,37261,Tours,37,,,37261000DT0004,,,56,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,12,0,,,,,,0.688177,47.389528
2025-186704,2025-03-19,000001,Vente en l'état futur d'achèvement,166600,,,RUE DU GENERAL RENAULT,2170,37000,37261,Tours,37,,,37261000DR1271,,,73,,,,,,,,,,1,,,,,,,,,,0.686288,47.377796
2025-186704,2025-03-19,000001,Vente en l'état futur d'achèvement,166600,,,RUE DU GENERAL RENAULT,2170,37000,37261,Tours,37,,,37261000DR1271,,,8,,,,,,,,,,1,,,,,,,,,,0.686288,47.377796
2025-186707,2025-03-19,000001,Vente en l'état futur d'achèvement,152000,,,RUE DU GENERAL RENAULT,2170,37000,37261,Tours,37,,,37261000DR1271,,,5,,,,,,,,,,1,,,,,,,,,,0.686288,47.377796
2025-186707,2025-03-19,000001,Vente en l'état futur d'achèvement,152000,,,RUE DU GENERAL RENAULT,2170,37000,37261,Tours,37,,,37261000DR1271,,,72,,,,,,,,,,1,,,,,,,,,,0.686288,47.377796
2025-186708,2025-03-18,000001,Vente,80000,60,,RUE DU DOCTEUR FOURNIER,1500,37000,37261,Tours,37,,,37261000CL1308,,,14,19.13,,,,,,,,,1,2,Appartement,19,1,,,,,,0.705589,47.386348
2025-186710,2025-03-20,000001,Vente en l'état futur d'achèvement,220000,,,RUE DU GENERAL RENAULT,2170,37000,37261,Tours,37,,,37261000DR1271,,,77,,,,,,,,,,1,,,,,,,,,,0.686288,47.377796
2025-186710,2025-03-20,000001,Vente en l'état futur d'achèvement,220000,,,RUE DU GENERAL RENAULT,2170,37000,37261,Tours,37,,,37261000DR1271,,,27,,,,,,,,,,1,,,,,,,,,,0.686288,47.377796
2025-186711,2025-03-27,000001,Vente en l'état futur d'achèvement,192045,,,,,,37261,Tours,37,,,37261000ER0760,,,51,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2025-186711,2025-03-27,000001,Vente en l'état futur d'achèvement,192045,,,,,,37261,Tours,37,,,37261000ER0760,,,50,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2025-186712,2025-03-04,000001,Vente,175000,4,,RUE D OSTENDE,3704,37100,37261,Tours,37,,,37261000BR0107,,,,,,,,,,,,,0,1,Maison,79,4,S,sols,,,411,0.68719,47.425735
2025-186713,2025-03-13,000001,Vente,34000,16,T,RUE JOLIVET,2790,37000,37261,Tours,37,,,37261000CL0019,,,5,17.62,,,,,,,,,1,4,Local industriel. commercial ou assimilé,17,0,,,,,,0.704247,47.393113
2025-186714,2025-03-31,000001,Vente,320000,22,,RUE FRANCOIS ARAGO,1910,37000,37261,Tours,37,,,37261000EO0307,,,,,,,,,,,,,0,2,Appartement,38,2,S,sols,,,90,0.675493,47.387192
2025-186714,2025-03-31,000001,Vente,320000,22,,RUE FRANCOIS ARAGO,1910,37000,37261,Tours,37,,,37261000EO0307,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,90,0.675493,47.387192
2025-186714,2025-03-31,000001,Vente,320000,22,,RUE FRANCOIS ARAGO,1910,37000,37261,Tours,37,,,37261000EO0307,,,,,,,,,,,,,0,2,Appartement,33,2,S,sols,,,90,0.675493,47.387192
2025-186714,2025-03-31,000001,Vente,320000,22,,RUE FRANCOIS ARAGO,1910,37000,37261,Tours,37,,,37261000EO0307,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,90,0.675493,47.387192
2025-186714,2025-03-31,000001,Vente,320000,22,,RUE FRANCOIS ARAGO,1910,37000,37261,Tours,37,,,37261000EO0307,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,90,0.675493,47.387192
2025-186714,2025-03-31,000001,Vente,320000,22,,RUE FRANCOIS ARAGO,1910,37000,37261,Tours,37,,,37261000EO0307,,,,,,,,,,,,,0,2,Appartement,34,2,S,sols,,,90,0.675493,47.387192
2025-186717,2025-03-27,000001,Vente en l'état futur d'achèvement,76149,,,,,,37261,Tours,37,,,37261000ER0760,,,71,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2025-186725,2025-03-20,000001,Vente,123000,56,,RUE DANIEL MAYER,1317,37100,37261,Tours,37,,,37261000AY0511,,,195,45.64,,,,,,,,,1,2,Appartement,45,2,,,,,,0.695347,47.41926
2025-186725,2025-03-20,000001,Vente,123000,4,,RUE FRANCOISE GIROUD,1946,37100,37261,Tours,37,,,37261000AY0511,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.695347,47.41926
2025-186726,2025-03-26,000001,Vente,521200,10,,RUE CHAMBERT,0867,37000,37261,Tours,37,,,37261000CL0859,,,,,,,,,,,,,0,1,Maison,127,5,S,sols,,,111,0.702827,47.390899
2025-186732,2025-03-14,000001,Vente,202700,9,,ALL DU VIEUX PUITS,4994,37100,37261,Tours,37,,,37261000AW0306,,,201,72.5,,,,,,,,,1,2,Appartement,72,4,,,,,,0.713263,47.41773
2025-186732,2025-03-14,000001,Vente,202700,,,RUE DE LA PRESLE,4143,37100,37261,Tours,37,,,37261000AW0313,,,,,,,,,,,,,0,,,,,S,sols,,,13,0.713796,47.417459
2025-186748,2025-03-18,000001,Vente,254000,31,,RUE DE L ANGUILLE,0246,37100,37261,Tours,37,,,37261000AO0183,,,11,72.47,,,,,,,,,1,2,Appartement,80,3,,,,,,0.704205,47.411338
2025-186748,2025-03-18,000001,Vente,254000,31,,RUE DE L ANGUILLE,0246,37100,37261,Tours,37,,,37261000AO0183,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.704205,47.411338
2025-186751,2025-03-21,000001,Vente,336910,20,,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0060,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,274,0.698781,47.402048
2025-186751,2025-03-21,000001,Vente,336910,9,,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0083,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,775,0.69872,47.401749
2025-186751,2025-03-21,000001,Vente,336910,9,,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0083,,,,,,,,,,,,,0,1,Maison,58,4,S,sols,,,775,0.69872,47.401749
2025-186751,2025-03-21,000001,Vente,336910,9,,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0083,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,260,0,S,sols,,,775,0.69872,47.401749
2025-186751,2025-03-21,000001,Vente,336910,18,,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0217,,,,,,,,,,,,,0,,,,,S,sols,,,28,0.698666,47.402051
2025-186752,2025-03-21,000001,Vente,79500,157,,RUE DE LA FUYE,2020,37000,37261,Tours,37,,,37261000CS0042,,,4,18.96,,,,,,,,,1,2,Appartement,19,1,,,,,,0.703705,47.3844
2025-186758,2025-03-21,000001,Vente,42000,133,,RUE DU CLUZEL,1170,37000,37261,Tours,37,,,37261000DT0650,,,49,12,,,,,,,,,1,2,Appartement,14,1,,,,,,0.684417,47.382804
2025-186758,2025-03-21,000001,Vente,42000,133,,RUE DU CLUZEL,1170,37000,37261,Tours,37,,,37261000DT0650,,,50,,,,,,,,,,1,2,Appartement,24,0,,,,,,0.684417,47.382804
2025-186760,2025-03-14,000001,Vente,276000,42,,RUE DE LA CHEVALERIE,1050,37100,37261,Tours,37,,,37261000BX0288,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,423,0.682299,47.416673
2025-186763,2025-03-28,000001,Vente,15000,7,,RUE DUBLINEAU,1570,37000,37261,Tours,37,,,37261000CM0605,,,1,11.98,,,,,,,,,1,4,Local industriel. commercial ou assimilé,330,0,,,,,,0.6976,47.390741
2025-186765,2025-03-28,000001,Vente,188000,116,,BD HEURTELOUP,2510,37000,37261,Tours,37,,,37261000CK0287,,,108,,83,53.26,,,,,,,2,2,Appartement,57,3,,,,,,0.701306,47.393045
2025-186765,2025-03-28,000001,Vente,188000,116,,BD HEURTELOUP,2510,37000,37261,Tours,37,,,37261000CK0287,,,108,,83,53.26,,,,,,,2,3,Dépendance,,0,,,,,,0.701306,47.393045
