id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-453581,2024-04-23,000001,Vente,167300,23,,AV DE ROUBAIX,4447,37100,37261,Tours,37,,,37261000BP0407,,,81,64.35,,,,,,,,,1,2,Appartement,65,3,,,,,,0.686217,47.420083
2024-453581,2024-04-23,000001,Vente,167300,23,,AV DE ROUBAIX,4447,37100,37261,Tours,37,,,37261000BP0407,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.686217,47.420083
2024-453581,2024-04-23,000001,Vente,167300,23,,AV DE ROUBAIX,4447,37100,37261,Tours,37,,,37261000BP0407,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.686217,47.420083
2024-453590,2024-04-29,000001,Vente,16000,32,,RUE GEORGES DELPERIER,2205,37000,37261,Tours,37,,,37261000EM0210,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.677163,47.392543
2024-453591,2024-05-07,000001,Vente,191000,1,,ALL DE CHENONCEAUX,1032,37100,37261,Tours,37,,,37261000AN0408,,,210,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.709885,47.410614
2024-453591,2024-05-07,000001,Vente,191000,5,,ALL DE CHENONCEAUX,1032,37100,37261,Tours,37,,,37261000AN0408,,,57,64.9,,,,,,,,,1,2,Appartement,65,3,,,,,,0.709885,47.410614
2024-453593,2024-04-30,000001,Vente en l'état futur d'achèvement,402000,,,RUE GROISON,2380,37100,37261,Tours,37,,,37261000BY0816,,,24,,,,,,,,,,1,,,,,,,,,,0.685825,47.409359
2024-453593,2024-04-30,000001,Vente en l'état futur d'achèvement,402000,,,RUE GROISON,2380,37100,37261,Tours,37,,,37261000BY0816,,,50,,,,,,,,,,1,,,,,,,,,,0.685825,47.409359
2024-453595,2024-04-29,000001,Vente,160000,32,,RUE GEORGES DELPERIER,2205,37000,37261,Tours,37,,,37261000EM0210,,,13,,7,,,,,,,,2,3,Dépendance,,0,,,,,,0.677163,47.392543
2024-453595,2024-04-29,000001,Vente,160000,32,,RUE GEORGES DELPERIER,2205,37000,37261,Tours,37,,,37261000EM0210,,,13,,7,,,,,,,,2,2,Appartement,55,2,,,,,,0.677163,47.392543
2024-453597,2024-04-26,000001,Vente,65000,6,,RUE CHARLES DE FOUCAULD,0940,37200,37261,Tours,37,,,37261000DE0222,,,316,,,,,,,,,,1,2,Appartement,25,1,,,,,,0.709777,47.361814
2024-453603,2024-04-23,000001,Vente,160000,15,,RUE DE LA BOURDE,0700,37000,37261,Tours,37,,,37261000EN0030,,,13,48.82,7,,,,,,,,2,3,Dépendance,,0,,,,,,0.678602,47.391426
2024-453603,2024-04-23,000001,Vente,160000,15,,RUE DE LA BOURDE,0700,37000,37261,Tours,37,,,37261000EN0030,,,13,48.82,7,,,,,,,,2,2,Appartement,51,3,,,,,,0.678602,47.391426
2024-453604,2024-04-24,000001,Vente,110000,7,,ALL DES CAPUCINES,0826,37100,37261,Tours,37,,,37261000AT0181,,,144,,183,,,,,,,,2,3,Dépendance,,0,,,,,,0.700971,47.416068
2024-453604,2024-04-24,000001,Vente,110000,7,,ALL DES CAPUCINES,0826,37100,37261,Tours,37,,,37261000AT0181,,,144,,183,,,,,,,,2,2,Appartement,55,3,,,,,,0.700971,47.416068
2024-453610,2024-04-30,000001,Vente,219000,36,,AV BORIS VIAN,0678,37000,37261,Tours,37,,,37261000EO1224,,,111,,33,,,,,,,,2,3,Dépendance,,0,,,,,,0.673099,47.387666
2024-453610,2024-04-30,000001,Vente,219000,36,,AV BORIS VIAN,0678,37000,37261,Tours,37,,,37261000EO1224,,,111,,33,,,,,,,,2,2,Appartement,76,3,,,,,,0.673099,47.387666
2024-453610,2024-04-30,000001,Vente,219000,36,,AV BORIS VIAN,0678,37000,37261,Tours,37,,,37261000EO1224,,,55,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.673099,47.387666
2024-453613,2024-04-25,000001,Vente,255000,10,,RUE DU TELEGRAPHE,4715,37100,37261,Tours,37,,,37261000AE0571,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,541,0.717438,47.407553
2024-453613,2024-04-25,000001,Vente,255000,10,,RUE DU TELEGRAPHE,4715,37100,37261,Tours,37,,,37261000AE0571,,,,,,,,,,,,,0,1,Maison,150,9,S,sols,,,700,0.717438,47.407553
2024-453613,2024-04-25,000001,Vente,255000,10,,RUE DU TELEGRAPHE,4715,37100,37261,Tours,37,,,37261000AE0571,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,700,0.717438,47.407553
2024-453613,2024-04-25,000001,Vente,255000,10,,RUE DU TELEGRAPHE,4715,37100,37261,Tours,37,,,37261000AE0571,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,700,0.717438,47.407553
2024-453613,2024-04-25,000001,Vente,255000,10,,RUE DU TELEGRAPHE,4715,37100,37261,Tours,37,,,37261000AE0571,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,541,0.717438,47.407553
2024-453613,2024-04-25,000001,Vente,255000,10,,RUE DU TELEGRAPHE,4715,37100,37261,Tours,37,,,37261000AE0571,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,PARC,Parc,541,0.717438,47.407553
2024-453613,2024-04-25,000001,Vente,255000,10,,RUE DU TELEGRAPHE,4715,37100,37261,Tours,37,,,37261000AE0571,,,,,,,,,,,,,0,1,Maison,150,9,AG,terrains d'agrément,PARC,Parc,541,0.717438,47.407553
2024-453613,2024-04-25,000001,Vente,255000,10,,RUE DU TELEGRAPHE,4715,37100,37261,Tours,37,,,37261000AE0571,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,700,0.717438,47.407553
2024-453615,2024-04-26,000001,Vente,165000,120,,RUE DE BEAUJARDIN,0457,37000,37261,Tours,37,,,37261000CT0131,,,,,,,,,,,,,0,1,Maison,46,3,S,sols,,,304,0.709282,47.378956
2024-453616,2024-04-26,000001,Vente,102000,11,,RUE NUNGESSER ET COLI,3660,37000,37261,Tours,37,,,37261000CV0108,,,14,,,,,,,,,,1,2,Appartement,54,2,,,,,,0.695311,47.3762
2024-453616,2024-04-26,000001,Vente,102000,11,,RUE NUNGESSER ET COLI,3660,37000,37261,Tours,37,,,37261000CV0108,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.695311,47.3762
2024-453623,2024-05-13,000001,Vente,276000,33,,RUE DU NOUVEAU CALVAIRE,3650,37100,37261,Tours,37,,,37261000AR0225,,,,,,,,,,,,,0,1,Maison,99,4,S,sols,,,120,0.695216,47.404304
2024-453625,2024-04-29,000001,Vente,22000,2,,ALL VASCO DE GAMA,4882,37200,37261,Tours,37,,,37261000DH0414,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.708307,47.358541
2024-453628,2024-04-26,000001,Vente,204740,315,,RUE D ENTRAIGUES,1680,37000,37261,Tours,37,,,37261000ER0039,,,307,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.67042,47.385375
2024-453628,2024-04-26,000001,Vente,204740,312,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000ER0039,,,207,49.6,,,,,,,,,1,2,Appartement,50,2,,,,,,0.67042,47.385375
2024-453629,2024-04-23,000001,Vente,88500,117,,RUE GEORGE SAND,2180,37000,37261,Tours,37,,,37261000DT1559,,,3,,4,26.65,,,,,,,2,2,Appartement,29,1,,,,,,0.688119,47.383624
2024-453632,2024-04-25,000001,Vente,152000,11,,RUE JEAN GOUJON,2660,37000,37261,Tours,37,,,37261000CK0295,,,134,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.699817,47.392935
2024-453632,2024-04-25,000001,Vente,152000,11,,RUE JEAN GOUJON,2660,37000,37261,Tours,37,,,37261000CK0295,,,14,45.57,,,,,,,,,1,2,Appartement,45,2,,,,,,0.699817,47.392935
2024-453642,2024-04-25,000001,Vente,120200,4,,PL DE DOUAUMONT,1562,37000,37261,Tours,37,,,37261000CS0262,,,86,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.709129,47.384427
2024-453642,2024-04-25,000001,Vente,120200,18,,RUE BROSSOLETTE,0760,37000,37261,Tours,37,,,37261000CS0262,,,10,43.78,55,,,,,,,,2,2,Appartement,43,2,,,,,,0.709129,47.384427
2024-453642,2024-04-25,000001,Vente,120200,18,,RUE BROSSOLETTE,0760,37000,37261,Tours,37,,,37261000CS0262,,,22,43.9,52,,,,,,,,2,2,Appartement,43,2,,,,,,0.709129,47.384427
2024-453642,2024-04-25,000001,Vente,120200,4,,PL DE DOUAUMONT,1562,37000,37261,Tours,37,,,37261000CS0262,,,96,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.709129,47.384427
2024-453642,2024-04-25,000001,Vente,120200,18,,RUE BROSSOLETTE,0760,37000,37261,Tours,37,,,37261000CS0262,,,10,43.78,55,,,,,,,,2,3,Dépendance,,0,,,,,,0.709129,47.384427
2024-453642,2024-04-25,000001,Vente,120200,18,,RUE BROSSOLETTE,0760,37000,37261,Tours,37,,,37261000CS0262,,,22,43.9,52,,,,,,,,2,3,Dépendance,,0,,,,,,0.709129,47.384427
2024-453642,2024-04-25,000001,Vente,120200,18,,RUE BROSSOLETTE,0760,37000,37261,Tours,37,,,37261000CS0262,,,10,43.78,55,,,,,,,,2,3,Dépendance,,0,,,,,,0.709129,47.384427
2024-453644,2024-04-29,000001,Vente,20000,18,,RUE DES VIOLETTES,4995,37100,37261,Tours,37,,,37261000AP0375,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.70138,47.406388
2024-453654,2024-05-13,000001,Vente,245000,18,,RUE PABLO PICASSO,3706,37100,37261,Tours,37,,,37261000BE0155,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,358,0.700876,47.43589
2024-453655,2024-04-18,000001,Vente,40000,2,,RUE DU GENERAL MEUSNIER,2160,37000,37261,Tours,37,,,37261000CH0130,,,3,,5,19.7,,,,,,,2,2,Appartement,20,1,,,,,,0.695591,47.395479
2024-453655,2024-04-18,000001,Vente,40000,2,,RUE DU GENERAL MEUSNIER,2160,37000,37261,Tours,37,,,37261000CH0130,,,3,,5,19.7,,,,,,,2,3,Dépendance,,0,,,,,,0.695591,47.395479
2024-453660,2024-05-07,000001,Vente,95000,21,,RUE AUGUSTE CHEVALLIER,0320,37000,37261,Tours,37,,,37261000ES1174,,,182,53.01,,,,,,,,,1,2,Appartement,51,2,,,,,,0.677603,47.383655
2024-453660,2024-05-07,000001,Vente,95000,21,,RUE AUGUSTE CHEVALLIER,0320,37000,37261,Tours,37,,,37261000ES1174,,,158,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.677603,47.383655
2024-453662,2024-04-18,000001,Vente,182300,9,,RUE HENRI IV,2495,37100,37261,Tours,37,,,37261000AT0109,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,683,0.697686,47.413791
2024-453667,2024-04-29,000001,Vente,83126,3,,RUE ANDRE DUCHESNE,0230,37000,37261,Tours,37,,,37261000EM0308,,,38,,,,,,,,,,1,2,Appartement,31,1,,,,,,0.676885,47.39434
2024-453667,2024-04-29,000001,Vente,83126,3,,RUE ANDRE DUCHESNE,0230,37000,37261,Tours,37,,,37261000EM0308,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.676885,47.39434
2024-453671,2024-05-07,000001,Vente,132000,26,,RUE DU CAPITAINE POUGNON,0820,37000,37261,Tours,37,,,37261000EV0126,,,109,67.8,158,,,,,,,,2,2,Appartement,68,4,,,,,,0.673879,47.380917
2024-453671,2024-05-07,000001,Vente,132000,26,,RUE DU CAPITAINE POUGNON,0820,37000,37261,Tours,37,,,37261000EV0126,,,222,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.673879,47.380917
2024-453671,2024-05-07,000001,Vente,132000,26,,RUE DU CAPITAINE POUGNON,0820,37000,37261,Tours,37,,,37261000EV0126,,,109,67.8,158,,,,,,,,2,3,Dépendance,,0,,,,,,0.673879,47.380917
2024-453673,2024-04-25,000001,Vente,183000,60,,RUE DANIEL MAYER,1317,37100,37261,Tours,37,,,37261000AY0559,,,25,67.69,,,,,,,,,1,2,Appartement,70,3,,,,,,0.694761,47.419213
2024-453673,2024-04-25,000001,Vente,183000,60,,RUE DANIEL MAYER,1317,37100,37261,Tours,37,,,37261000AY0559,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.694761,47.419213
2024-453677,2024-04-26,000001,Vente,160000,46,,AV BORIS VIAN,0678,37000,37261,Tours,37,,,37261000EO1145,,,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.672437,47.38762
2024-453677,2024-04-26,000001,Vente,160000,46,,AV BORIS VIAN,0678,37000,37261,Tours,37,,,37261000EO1145,,,31,44.44,32,,,,,,,,2,2,Appartement,44,2,,,,,,0.672437,47.38762
2024-453685,2024-05-06,000001,Vente,200000,7,,RUE DE BOIS MORIN,0637,37100,37261,Tours,37,,,37261000BL0401,,,,,,,,,,,,,0,1,Maison,85,4,S,sols,,,471,0.682047,47.432652
2024-453692,2024-05-14,000001,Vente,94600,20,,RUE DE SEBASTOPOL,4570,37000,37261,Tours,37,,,37261000DT1593,,,10,20.97,,,,,,,,,1,2,Appartement,20,1,,,,,,0.68503,47.387956
2024-453697,2024-04-26,000001,Vente en l'état futur d'achèvement,3500,37,,RUE DU PERE GORIOT,3835,37100,37261,Tours,37,,,37261000AT0559,,,74,,,,,,,,,,1,,,,,,,,,,0.70174,47.419238
2024-453699,2024-05-06,000002,Vente,15000,59,,RUE DE L ERMITAGE,1690,37100,37261,Tours,37,,,37261000AR0552,,,,,,,,,,,,,0,1,Maison,40,3,S,sols,,,29,,
2024-453699,2024-05-06,000002,Vente,15000,59,,RUE DE L ERMITAGE,1690,37100,37261,Tours,37,,,37261000AR0552,,,,,,,,,,,,,0,1,Maison,65,4,S,sols,,,29,,
2024-453705,2024-05-07,000001,Vente,149000,18,,RUE EDOUARD VAILLANT,1620,37000,37261,Tours,37,,,37261000CM0733,,,134,43.13,,,,,,,,,1,2,Appartement,43,3,,,,,,0.695332,47.389821
2024-453707,2024-05-13,000001,Vente,230600,22,,RUE LEON JOULIN,3080,37000,37261,Tours,37,,,37261000DR1067,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,76,0.688048,47.374278
2024-453708,2024-05-07,000001,Vente en l'état futur d'achèvement,251000,,,RUE DU PLAT D ETAIN,4000,37000,37261,Tours,37,,,37261000ER0760,,,215,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2024-453708,2024-05-07,000001,Vente en l'état futur d'achèvement,251000,,,,,,37261,Tours,37,,,37261000ER0760,,,2,,,,,,,,,,1,,,,,,,,,,0.675172,47.382156
2024-453732,2024-04-30,000001,Vente,2280000,28,,AV MARCEL MERIEUX,3309,37200,37261,Tours,37,,,37261000HL0248,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,2347,0,S,sols,,,6641,0.679298,47.365368
2024-453734,2024-05-13,000001,Vente,95500,35,,RUE JACQUES CARTIER,2620,37000,37261,Tours,37,,,37261000DR0906,,,3,,,,,,,,,,1,2,Appartement,47,2,,,,,,0.684174,47.375876
2024-453734,2024-05-13,000001,Vente,95500,35,,RUE JACQUES CARTIER,2620,37000,37261,Tours,37,,,37261000DR0906,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.684174,47.375876
2024-453736,2024-05-07,000001,Vente,28000,32,B,RUE DE CLOCHEVILLE,1160,37000,37261,Tours,37,,,37261000DV0100,,,152,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.684511,47.390765
2024-453737,2024-05-14,000001,Vente en l'état futur d'achèvement,256000,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0104,,,1,,,,,,,,,,1,,,,,,,,,,0.694254,47.43487
2024-453737,2024-05-14,000001,Vente en l'état futur d'achèvement,256000,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0104,,,19,,,,,,,,,,1,,,,,,,,,,0.694254,47.43487
2024-453752,2024-05-13,000001,Vente,68500,127,,RUE DESLANDES,1400,37000,37261,Tours,37,,,37261000CS0886,,,63,,,,,,,,,,1,2,Appartement,30,1,,,,,,0.705839,47.382969
2024-453765,2024-05-13,000001,Vente,135000,15,,ALL DES AULNES,0335,37000,37261,Tours,37,,,37261000DR1019,,,267,,448,,,,,,,,2,2,Appartement,69,4,,,,,,0.68108,47.377486
2024-453765,2024-05-13,000001,Vente,135000,15,,ALL DES AULNES,0335,37000,37261,Tours,37,,,37261000DR1019,,,267,,448,,,,,,,,2,3,Dépendance,,0,,,,,,0.68108,47.377486
2024-453770,2024-05-06,000001,Vente en l'état futur d'achèvement,232000,41,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BW0967,,,74,,,,,,,,,,1,,,,,,,,,,0.683818,47.410823
2024-453770,2024-05-06,000001,Vente en l'état futur d'achèvement,232000,41,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000BW0967,,,66,,,,,,,,,,1,,,,,,,,,,0.683818,47.410823
2024-453776,2024-05-17,000001,Vente,55000,4,,ALL AIME DE LA ROCHEFOUCAULD,0085,37200,37261,Tours,37,,,37261000DK0071,,,471,17.67,,,,,,,,,1,2,Appartement,18,1,,,,,,0.696149,47.361422
2024-453781,2024-05-21,000001,Vente,135500,107,,RUE AUGUSTE CHEVALLIER,0320,37000,37261,Tours,37,,,37261000ET0113,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679184,47.38041
2024-453781,2024-05-21,000001,Vente,135500,107,,RUE AUGUSTE CHEVALLIER,0320,37000,37261,Tours,37,,,37261000ET0113,,,66,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679184,47.38041
2024-453781,2024-05-21,000001,Vente,135500,107,,RUE AUGUSTE CHEVALLIER,0320,37000,37261,Tours,37,,,37261000ET0113,,,45,,,,,,,,,,1,2,Appartement,43,2,,,,,,0.679184,47.38041
2024-453783,2024-04-30,000001,Vente,120000,157,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0572,,,,,,,,,,,,,0,,,,,S,sols,,,586,0.697693,47.417643
2024-453795,2024-04-24,000001,Vente,128590,229,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DP0627,,,180,75.85,24,,,,,,,,2,2,Appartement,78,3,,,,,,0.694674,47.373289
2024-453795,2024-04-24,000001,Vente,128590,229,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DP0627,,,180,75.85,24,,,,,,,,2,3,Dépendance,,0,,,,,,0.694674,47.373289
2024-453798,2024-05-13,000001,Vente,150000,5,B,IMP 21 RUE SEVERINE,4639,37000,37261,Tours,37,,,37261000CX0637,,,,,,,,,,,,,0,1,Maison,57,2,S,sols,,,280,0.70504,47.377097
2024-453798,2024-05-13,000001,Vente,150000,9,,RUE SEVERINE,4640,37000,37261,Tours,37,,,37261000CX0657,,,,,,,,,,,,,0,,,,,S,sols,,,156,0.705018,47.377244
2024-453800,2024-05-14,000001,Vente,350000,50,,RUE D ENTRAIGUES,1680,37000,37261,Tours,37,,,37261000DT0905,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.686008,47.387478
2024-453800,2024-05-14,000001,Vente,350000,50,,RUE D ENTRAIGUES,1680,37000,37261,Tours,37,,,37261000DT0905,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.686008,47.387478
2024-453800,2024-05-14,000001,Vente,350000,50,,RUE D ENTRAIGUES,1680,37000,37261,Tours,37,,,37261000DT0905,,,23,,,,,,,,,,1,2,Appartement,89,4,,,,,,0.686008,47.387478
2024-453811,2024-05-13,000001,Vente,167500,52,,RUE RENE DE PRIE,4310,37000,37261,Tours,37,,,37261000CK0195,,,,,,,,,,,,,0,1,Maison,104,4,S,sols,,,76,0.702622,47.395073
2024-453812,2024-04-23,000001,Vente,475000,2,,RUE CHANTELOUP,0910,37000,37261,Tours,37,,,37261000EM0297,,,403,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,5,0,,,,,,0.677405,47.394313
2024-453812,2024-04-23,000001,Vente,475000,2,,RUE CHANTELOUP,0910,37000,37261,Tours,37,,,37261000EM0297,,,402,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,10,0,,,,,,0.677405,47.394313
2024-453812,2024-04-23,000001,Vente,475000,4,,RUE CHANTELOUP,0910,37000,37261,Tours,37,,,37261000EM0308,,,104,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.676885,47.39434
2024-453812,2024-04-23,000001,Vente,475000,4,,RUE CHANTELOUP,0910,37000,37261,Tours,37,,,37261000EM0308,,,110,123.59,402,,,,,,,,2,2,Appartement,132,4,,,,,,0.676885,47.39434
2024-453818,2024-04-22,000001,Vente,760,,,RUE FROMENTEL,1990,37000,37261,Tours,37,,,37261000EW0088,,,,,,,,,,,,,0,,,,,S,sols,,,156,0.66649,47.379112
2024-453818,2024-04-22,000001,Vente,760,,,RUE FROMENTEL,1990,37000,37261,Tours,37,,,37261000EW0097,,,,,,,,,,,,,0,,,,,S,sols,,,60,0.666573,47.379041
2024-453818,2024-04-22,000001,Vente,760,,,RUE FROMENTEL,1990,37000,37261,Tours,37,,,37261000EW0099,,,,,,,,,,,,,0,,,,,CH,chemin de fer,FER,Chemin de fer,16,0.666557,47.379014
2024-453821,2024-05-03,000001,Vente,400000,59,,RUE LOSSERAND,3180,37100,37261,Tours,37,,,37261000AR0445,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.692421,47.402426
2024-453821,2024-05-03,000001,Vente,400000,47,,QUAI PAUL BERT,3800,37100,37261,Tours,37,,,37261000AR0446,,,,,,,,,,,,,0,1,Maison,121,6,S,sols,,,227,0.692485,47.402247
2024-453821,2024-05-03,000001,Vente,400000,47,,QUAI PAUL BERT,3800,37100,37261,Tours,37,,,37261000AR0446,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,227,0.692485,47.402247
2024-453823,2024-05-02,000001,Vente,342000,36,,RUE DU REPRESENTANT BAUDIN,4320,37000,37261,Tours,37,,,37261000CL0266,,,,,,,,,,,,,0,1,Maison,80,5,S,sols,,,142,0.705202,47.388577
2024-453829,2024-04-26,000001,Vente,160000,157,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0570,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,128,0.697456,47.417589
2024-453829,2024-04-26,000001,Vente,160000,157,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0570,,,,,,,,,,,,,0,1,Maison,67,3,S,sols,,,128,0.697456,47.417589
2024-453829,2024-04-26,000001,Vente,160000,157,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0570,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,128,0.697456,47.417589
2024-453829,2024-04-26,000001,Vente,160000,157,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0570,,,,,,,,,,,,,0,1,Maison,64,3,S,sols,,,128,0.697456,47.417589
2024-453836,2024-04-30,000001,Vente,75000,13,,PL DUBLINEAU,1568,37000,37261,Tours,37,,,37261000CM1084,,,34,,35,,,,,,,,2,2,Appartement,4,0,,,,,,0.697607,47.390317
2024-453836,2024-04-30,000001,Vente,75000,13,,PL DUBLINEAU,1568,37000,37261,Tours,37,,,37261000CM1084,,,32,,,,,,,,,,1,2,Appartement,45,1,,,,,,0.697607,47.390317
2024-453841,2024-05-16,000001,Vente,127000,5,,RUE DELAHAYE,1324,37000,37261,Tours,37,,,37261000EX0027,,,79,40.26,,,,,,,,,1,2,Appartement,39,2,,,,,,0.678796,47.375023
2024-453841,2024-05-16,000001,Vente,127000,5,,RUE DELAHAYE,1324,37000,37261,Tours,37,,,37261000EX0027,,,206,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.678796,47.375023
2024-453850,2024-05-13,000001,Vente,105000,88,,RUE DE LA TOUR D AUVERGNE,4760,37000,37261,Tours,37,,,37261000CS0166,,,4,54.29,,,,,,,,,1,3,Dépendance,,0,,,,,,0.706152,47.38533
2024-453850,2024-05-13,000001,Vente,105000,88,,RUE DE LA TOUR D AUVERGNE,4760,37000,37261,Tours,37,,,37261000CS0166,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.706152,47.38533
2024-453850,2024-05-13,000001,Vente,105000,88,,RUE DE LA TOUR D AUVERGNE,4760,37000,37261,Tours,37,,,37261000CS0166,,,4,54.29,,,,,,,,,1,2,Appartement,49,2,,,,,,0.706152,47.38533
2024-453850,2024-05-13,000001,Vente,105000,88,,RUE DE LA TOUR D AUVERGNE,4760,37000,37261,Tours,37,,,37261000CS0166,,,4,54.29,,,,,,,,,1,3,Dépendance,,0,,,,,,0.706152,47.38533
2024-453854,2024-05-17,000001,Vente,90000,107,T,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0111,,,267,,539,,,,,,,,2,2,Appartement,62,4,,,,,,0.697349,47.412887
2024-453854,2024-05-17,000001,Vente,90000,9001,,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0111,,,379,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.697349,47.412887
2024-453854,2024-05-17,000001,Vente,90000,107,T,RUE DU PAS NOTRE DAME,3751,37100,37261,Tours,37,,,37261000AT0111,,,267,,539,,,,,,,,2,3,Dépendance,,0,,,,,,0.697349,47.412887
2024-453858,2024-04-26,000001,Vente,205000,25,,RUE DU MARECHAL NEY,3336,37100,37261,Tours,37,,,37261000BO0480,,,100,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.677736,47.420507
2024-453858,2024-04-26,000001,Vente,205000,25,,RUE DU MARECHAL NEY,3336,37100,37261,Tours,37,,,37261000BO0480,,,141,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.677736,47.420507
2024-453858,2024-04-26,000001,Vente,205000,25,,RUE DU MARECHAL NEY,3336,37100,37261,Tours,37,,,37261000BO0480,,,16,,,,,,,,,,1,2,Appartement,84,4,,,,,,0.677736,47.420507
2024-453873,2024-05-14,000001,Vente,125000,8,,RUE HANNAH ARENDT,2477,37200,37261,Tours,37,,,37261000DN0261,,,168,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.68568,47.369261
2024-453873,2024-05-14,000001,Vente,125000,8,,RUE HANNAH ARENDT,2477,37200,37261,Tours,37,,,37261000DN0261,,,60,43.66,,,,,,,,,1,2,Appartement,44,2,,,,,,0.68568,47.369261
2024-453880,2024-05-07,000001,Vente,197900,26,,RUE AUGUSTE COMTE,0330,37000,37261,Tours,37,,,37261000CO0212,,,18,,2,,,,,,,,2,3,Dépendance,,0,,,,,,0.692195,47.387756
2024-453880,2024-05-07,000001,Vente,197900,26,,RUE AUGUSTE COMTE,0330,37000,37261,Tours,37,,,37261000CO0212,,,18,,2,,,,,,,,2,2,Appartement,56,3,,,,,,0.692195,47.387756
2024-453884,2024-04-30,000001,Vente,770000,12,,PL FOIRE LE ROI,1886,37000,37261,Tours,37,,,37261000DX0234,,,,,,,,,,,,,0,2,Appartement,30,2,S,sols,,,76,0.690231,47.396284
