id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-510415,2023-07-26,000001,Vente,800000,111,,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BY0308,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,536,0.682475,47.4071
2023-510415,2023-07-26,000001,Vente,800000,111,,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BY0308,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,536,0.682475,47.4071
2023-510415,2023-07-26,000001,Vente,800000,111,,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BY0308,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,536,0.682475,47.4071
2023-510415,2023-07-26,000001,Vente,800000,111,,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BY0308,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,536,0.682475,47.4071
2023-510415,2023-07-26,000001,Vente,800000,111,,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BY0308,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,536,0.682475,47.4071
2023-510417,2023-07-31,000001,Vente,290000,20,,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0060,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,274,0.698781,47.402048
2023-510417,2023-07-31,000001,Vente,290000,9,,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0083,,,,,,,,,,,,,0,1,Maison,58,4,S,sols,,,775,0.69872,47.401749
2023-510417,2023-07-31,000001,Vente,290000,9,,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0083,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,260,0,S,sols,,,775,0.69872,47.401749
2023-510417,2023-07-31,000001,Vente,290000,9,,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0083,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,775,0.69872,47.401749
2023-510417,2023-07-31,000001,Vente,290000,18,,ALL DE LA FAUVETTE,1818,37100,37261,Tours,37,,,37261000CE0217,,,,,,,,,,,,,0,,,,,S,sols,,,28,0.698666,47.402051
2023-510419,2023-08-03,000001,Vente,57288,10,,ALL AIME DE LA ROCHEFOUCAULD,0085,37200,37261,Tours,37,,,37261000DK0071,,,286,15.89,,,,,,,,,1,2,Appartement,16,1,,,,,,0.696149,47.361422
2023-510419,2023-08-03,000001,Vente,57288,14,B,ALL AIME DE LA ROCHEFOUCAULD,0085,37200,37261,Tours,37,,,37261000DK0071,,,122,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.696149,47.361422
2023-510423,2023-07-19,000001,Vente,93000,31,,RUE EMILE ZOLA,1660,37000,37261,Tours,37,,,37261000DW0107,,,13,20.95,,,,,,,,,1,2,Appartement,21,1,,,,,,0.691184,47.393762
2023-510424,2023-07-31,000001,Vente,210000,21,,RUE DE LA PLAUDERIE,4010,37100,37261,Tours,37,,,37261000BW1024,,,42,57.43,,,,,,,,,1,2,Appartement,58,3,,,,,,0.684968,47.417067
2023-510424,2023-07-31,000001,Vente,210000,21,,RUE DE LA PLAUDERIE,4010,37100,37261,Tours,37,,,37261000BW1024,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.684968,47.417067
2023-510426,2023-07-20,000001,Vente,90000,51,,BD BERANGER,0510,37000,37261,Tours,37,,,37261000EN0229,,,7,,,,,,,,,,1,2,Appartement,24,1,,,,,,0.679721,47.38969
2023-510426,2023-07-20,000001,Vente,90000,7,,ALL DU MAIL,3259,37000,37261,Tours,37,,,37261000EN0229,,,214,,232,,,,,,,,2,4,Local industriel. commercial ou assimilé,36,0,,,,,,0.679721,47.38969
2023-510426,2023-07-20,000001,Vente,90000,51,,BD BERANGER,0510,37000,37261,Tours,37,,,37261000EN0229,,,5,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.679721,47.38969
2023-510426,2023-07-20,000001,Vente,90000,51,,BD BERANGER,0510,37000,37261,Tours,37,,,37261000EN0229,,,335,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,11,0,,,,,,0.679721,47.38969
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0105,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1327,0.694342,47.434555
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0231,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,138,0.697435,47.434629
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0232,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,103,0.697471,47.434711
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0234,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,75,0.697475,47.434762
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0235,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,74,0.697487,47.434814
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0236,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,117,0.697477,47.434863
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0237,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,87,0.697502,47.434917
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0238,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,87,0.697513,47.43496
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0239,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,131,0.697515,47.435025
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0241,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,114,0.697531,47.435081
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0242,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,104,0.697558,47.435138
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0243,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,77,0.697586,47.435191
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0244,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,111,0.69759,47.435252
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0246,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,80,0.697603,47.435301
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0247,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,100,0.697619,47.435361
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0248,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,118,0.697616,47.435414
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0249,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,87,0.697641,47.435469
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0250,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,87,0.697652,47.435511
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0251,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,177,0.697656,47.435597
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0264,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697426,47.435595
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0265,,,,,,,,,,,,,0,,,,,S,sols,,,17,0.697457,47.435603
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0275,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697417,47.435501
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0276,,,,,,,,,,,,,0,,,,,S,sols,,,17,0.697448,47.435508
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0282,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697111,47.43501
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0283,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697113,47.435032
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0284,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697115,47.435053
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0285,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697117,47.435075
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0286,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697119,47.435096
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0287,,,,,,,,,,,,,0,,,,,S,sols,,,17,0.697121,47.435121
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0288,,,,,,,,,,,,,0,,,,,S,sols,,,17,0.69726,47.435115
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0289,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697258,47.435091
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0290,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697256,47.435069
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0291,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697254,47.435048
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0292,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697252,47.435026
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0293,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.69725,47.435004
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0294,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697262,47.434987
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE DE SUEDE,4695,37100,37261,Tours,37,,,37261000BH0295,,,,,,,,,,,,,0,,,,,S,sols,,,12,0.697246,47.434961
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE BAPTISTE MARCET,0412,37100,37261,Tours,37,,,37261000BH0327,,,,,,,,,,,,,0,,,,,S,sols,,,13,0.695541,47.434385
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE BAPTISTE MARCET,0412,37100,37261,Tours,37,,,37261000BH0328,,,,,,,,,,,,,0,,,,,S,sols,,,13,0.695443,47.434381
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE BAPTISTE MARCET,0412,37100,37261,Tours,37,,,37261000BH0329,,,,,,,,,,,,,0,,,,,S,sols,,,13,0.695403,47.434379
2023-510427,2023-07-31,000001,Vente en l'état futur d'achèvement,5972316,,,RUE BAPTISTE MARCET,0412,37100,37261,Tours,37,,,37261000BH0330,,,,,,,,,,,,,0,,,,,S,sols,,,13,0.69537,47.434378
2023-510430,2023-08-02,000001,Vente,497550,18,,RUE JOURDAN,2830,37000,37261,Tours,37,,,37261000DS0552,,,,,,,,,,,,,0,1,Maison,135,4,S,sols,,,115,0.691751,47.380618
2023-510430,2023-08-02,000001,Vente,497550,1,,IMP 18B RUE DU DOC GIRAUDET,1509,37000,37261,Tours,37,,,37261000DS0555,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.691892,47.38051
2023-510431,2023-08-02,000001,Vente,197000,247,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DP0733,,,119,,238,,,,,,,,2,3,Dépendance,,0,,,,,,0.694801,47.37261
2023-510431,2023-08-02,000001,Vente,197000,247,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DP0733,,,119,,238,,,,,,,,2,3,Dépendance,,0,,,,,,0.694801,47.37261
2023-510431,2023-08-02,000001,Vente,197000,247,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DP0733,,,119,,238,,,,,,,,2,2,Appartement,104,4,,,,,,0.694801,47.37261
2023-510437,2023-07-26,000001,Vente,180000,173,,AV ANDRE MAGINOT,0243,37100,37261,Tours,37,,,37261000AY0676,,,58,,,,,,,,,,1,2,Appartement,57,3,,,,,,0.695621,47.420873
2023-510443,2023-07-27,000001,Vente,144000,16,,BD WINSTON CHURCHILL,5020,37000,37261,Tours,37,,,37261000DP0747,,,297,70.96,,,,,,,,,1,4,Local industriel. commercial ou assimilé,69,0,,,,,,0.68902,47.372511
2023-510447,2023-08-03,000001,Vente,17000,22,,RUE EDOUARD VAILLANT,1620,37000,37261,Tours,37,,,37261000CM0541,,,70,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.695798,47.389828
2023-510453,2023-07-28,000001,Vente,155000,5,,RUE DE LA BAZOCHE,0450,37000,37261,Tours,37,,,37261000CH0301,,,9,,,,,,,,,,1,2,Appartement,37,2,,,,,,0.696615,47.395869
2023-510454,2023-08-11,000001,Vente,32000,57,,AV DE GRAMMONT,2300,37000,37261,Tours,37,,,37261000DT0277,,,189,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.690427,47.384455
2023-510457,2023-08-10,000001,Vente,307000,92,,RUE CHRISTOPHE COLOMB,1080,37000,37261,Tours,37,,,37261000CW0277,,,,,,,,,,,,,0,1,Maison,87,3,S,sols,,,129,0.702945,47.375327
2023-510458,2023-08-01,000001,Vente,120370,5,,SQ MENDELSSOHN,3406,37000,37261,Tours,37,,,37261000CW0008,,,127,,160,,,,,,,,2,2,Appartement,95,5,,,,,,0.697809,47.373432
2023-510458,2023-08-01,000001,Vente,120370,5,,SQ MENDELSSOHN,3406,37000,37261,Tours,37,,,37261000CW0008,,,127,,160,,,,,,,,2,3,Dépendance,,0,,,,,,0.697809,47.373432
2023-510460,2023-07-28,000001,Vente,140000,8,,RUE HANNAH ARENDT,2477,37200,37261,Tours,37,,,37261000DN0261,,,45,,,,,,,,,,1,2,Appartement,43,2,,,,,,0.68568,47.369261
2023-510460,2023-07-28,000001,Vente,140000,8,,RUE HANNAH ARENDT,2477,37200,37261,Tours,37,,,37261000DN0261,,,142,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.68568,47.369261
2023-510462,2023-08-08,000001,Vente,224000,4,,PL DE BLOIS,0613,37100,37261,Tours,37,,,37261000BN0047,,,,,,,,,,,,,0,1,Maison,101,5,S,sols,,,206,0.677965,47.427869
2023-510463,2023-08-09,000001,Vente,220000,43,B,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BZ0438,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.684255,47.403313
2023-510463,2023-08-09,000001,Vente,220000,43,B,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BZ0438,,,1,,9,,,,,,,,2,2,Appartement,74,3,,,,,,0.684255,47.403313
2023-510463,2023-08-09,000001,Vente,220000,43,B,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BZ0438,,,1,,9,,,,,,,,2,3,Dépendance,,0,,,,,,0.684255,47.403313
2023-510463,2023-08-09,000001,Vente,220000,43,B,AV DE LA TRANCHEE,4785,37100,37261,Tours,37,,,37261000BZ0438,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.684255,47.403313
2023-510467,2023-08-08,000001,Vente,540000,38,,RUE DU DOCTEUR FOURNIER,1500,37000,37261,Tours,37,,,37261000CL0537,,,,,,,,,,,,,0,1,Maison,117,4,S,sols,,,236,0.703898,47.38606
2023-510467,2023-08-08,000001,Vente,540000,38,,RUE DU DOCTEUR FOURNIER,1500,37000,37261,Tours,37,,,37261000CL0537,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,236,0.703898,47.38606
2023-510471,2023-08-11,000001,Vente,60000,24,,ALL DE VENISE,4903,37200,37261,Tours,37,,,37261000CZ0472,,,200,91.73,,,,,,,,,1,2,Appartement,92,5,,,,,,0.711564,47.370742
2023-510471,2023-08-11,000001,Vente,60000,9001,,RUE LORD BYRON,3165,37200,37261,Tours,37,,,37261000CZ0472,,,1295,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.711564,47.370742
2023-510471,2023-08-11,000001,Vente,60000,24,,ALL DE VENISE,4903,37200,37261,Tours,37,,,37261000CZ0472,,,190,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.711564,47.370742
2023-510472,2023-08-09,000001,Vente,83000,22,,RUE EDOUARD VAILLANT,1620,37000,37261,Tours,37,,,37261000CM0541,,,143,,,,,,,,,,1,2,Appartement,19,1,,,,,,0.695798,47.389828
2023-510477,2023-08-11,000001,Vente,457000,27,,RUE JULES GREVY,2870,37000,37261,Tours,37,,,37261000CL0773,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,151,0.703631,47.39019
2023-510477,2023-08-11,000001,Vente,457000,27,,RUE JULES GREVY,2870,37000,37261,Tours,37,,,37261000CL0773,,,,,,,,,,,,,0,1,Maison,100,5,S,sols,,,151,0.703631,47.39019
2023-510482,2023-08-09,000001,Vente,109000,14,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0237,,,17,,7,,,,,,,,2,3,Dépendance,,0,,,,,,0.689855,47.385232
2023-510482,2023-08-09,000001,Vente,109000,14,,RUE ALFRED DE VIGNY,0120,37000,37261,Tours,37,,,37261000DT0237,,,17,,7,,,,,,,,2,2,Appartement,36,1,,,,,,0.689855,47.385232
2023-510484,2023-08-01,000001,Vente,216000,8,,ALL DE SEGUR,4572,37100,37261,Tours,37,,,37261000BT0274,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,790,0.69032,47.424041
2023-510484,2023-08-01,000001,Vente,216000,8,,ALL DE SEGUR,4572,37100,37261,Tours,37,,,37261000BT0274,,,,,,,,,,,,,0,1,Maison,83,5,S,sols,,,790,0.69032,47.424041
2023-510485,2023-08-04,000001,Vente,170000,38,,RUE DE LA CLARTE DIEU,1101,37100,37261,Tours,37,,,37261000BK0174,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,369,0.688487,47.43431
2023-510486,2023-08-08,000001,Vente,217000,3,,RUE PHILIPPE AUGUSTE,3917,37100,37261,Tours,37,,,37261000BN0164,,,91,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.675105,47.425906
2023-510486,2023-08-08,000001,Vente,217000,3,,RUE PHILIPPE AUGUSTE,3917,37100,37261,Tours,37,,,37261000BN0164,,,96,96.02,,,,,,,,,1,2,Appartement,94,5,,,,,,0.675105,47.425906
2023-510486,2023-08-08,000001,Vente,217000,3,,RUE PHILIPPE AUGUSTE,3917,37100,37261,Tours,37,,,37261000BN0164,,,96,96.02,,,,,,,,,1,3,Dépendance,,0,,,,,,0.675105,47.425906
2023-510487,2023-08-03,000001,Vente,240000,16,,RUE VAUQUELIN,4889,37100,37261,Tours,37,,,37261000BD0141,,,,,,,,,,,,,0,1,Maison,75,3,S,sols,,,573,0.700382,47.430352
2023-510487,2023-08-03,000001,Vente,240000,16,,RUE VAUQUELIN,4889,37100,37261,Tours,37,,,37261000BD0141,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,573,0.700382,47.430352
2023-510488,2023-08-11,000001,Vente en l'état futur d'achèvement,136440,,,SAINT SAUVEUR,B074,37200,37261,Tours,37,,,37261000DN0368,,,35,22.2,,,,,,,,,1,,,,,,,,,,0.677347,47.368918
2023-510490,2023-08-07,000001,Vente,14700,10,,RUE CHARLES DE FOUCAULD,0940,37200,37261,Tours,37,,,37261000DE0465,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.710376,47.361785
2023-510496,2023-08-04,000001,Vente,125000,7,,RUE DES LYS,3238,37100,37261,Tours,37,,,37261000AT0181,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.700971,47.416068
2023-510496,2023-08-04,000001,Vente,125000,7,,RUE DES LYS,3238,37100,37261,Tours,37,,,37261000AT0181,,,23,,95,65.61,,,,,,,2,2,Appartement,64,4,,,,,,0.700971,47.416068
2023-510496,2023-08-04,000001,Vente,125000,7,,RUE DES LYS,3238,37100,37261,Tours,37,,,37261000AT0181,,,23,,95,65.61,,,,,,,2,3,Dépendance,,0,,,,,,0.700971,47.416068
2023-510498,2023-07-31,000001,Vente,180000,22,,RUE DE DIEPPE,1425,37100,37261,Tours,37,,,37261000BN0278,,,20,89.26,,,,,,,,,1,2,Appartement,83,4,,,,,,0.675062,47.424296
2023-510498,2023-07-31,000001,Vente,180000,22,,RUE DE DIEPPE,1425,37100,37261,Tours,37,,,37261000BN0278,,,20,89.26,,,,,,,,,1,3,Dépendance,,0,,,,,,0.675062,47.424296
2023-510498,2023-07-31,000001,Vente,180000,22,,RUE DE DIEPPE,1425,37100,37261,Tours,37,,,37261000BN0278,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.675062,47.424296
2023-510510,2023-07-19,000001,Vente,70000,182,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000ES1031,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.677736,47.387338
2023-510510,2023-07-19,000001,Vente,70000,182,,RUE VICTOR HUGO,4950,37000,37261,Tours,37,,,37261000ES1031,,,14,,,,,,,,,,1,2,Appartement,27,2,,,,,,0.677736,47.387338
2023-510520,2023-08-04,000001,Vente,60000,2,,RUE CHARLES DE FOUCAULD,0940,37200,37261,Tours,37,,,37261000DE0222,,,9,22.75,,,,,,,,,1,2,Appartement,25,1,,,,,,0.709777,47.361814
2023-510528,2023-08-11,000001,Vente,201200,3,,RUE FRANCOISE SAGAN,1947,37100,37261,Tours,37,,,37261000AY0611,,,19,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.696033,47.418341
2023-510528,2023-08-11,000001,Vente,201200,3,,RUE FRANCOISE SAGAN,1947,37100,37261,Tours,37,,,37261000AY0611,,,36,60.27,,,,,,,,,1,2,Appartement,60,3,,,,,,0.696033,47.418341
2023-510559,2023-08-16,000001,Vente,168000,5,B,RUE DE L HOSPITALITE,2540,37000,37261,Tours,37,,,37261000EO1075,,,21,,,,,,,,,,1,2,Appartement,47,2,,,,,,0.672818,47.39151
2023-510559,2023-08-16,000001,Vente,168000,5,B,RUE DE L HOSPITALITE,2540,37000,37261,Tours,37,,,37261000EO1075,,,177,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.672818,47.39151
2023-510565,2023-07-31,000001,Vente,110000,19,B,RUE DE L ANGUILLE,0246,37100,37261,Tours,37,,,37261000AO0180,,,25,35.95,31,,7,,,,,,3,3,Dépendance,,0,,,,,,0.704803,47.41054
2023-510565,2023-07-31,000001,Vente,110000,19,B,RUE DE L ANGUILLE,0246,37100,37261,Tours,37,,,37261000AO0180,,,25,35.95,31,,7,,,,,,3,2,Appartement,37,2,,,,,,0.704803,47.41054
2023-510565,2023-07-31,000001,Vente,110000,19,B,RUE DE L ANGUILLE,0246,37100,37261,Tours,37,,,37261000AO0180,,,40,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.704803,47.41054
2023-510571,2023-08-07,000001,Vente,130000,27,,AV DU CHAMP CHARDON,0879,37100,37261,Tours,37,,,37261000BV0241,,,519,,541,55.85,,,,,,,2,2,Appartement,42,2,,,,,,0.694426,47.415947
2023-510571,2023-08-07,000001,Vente,130000,27,,AV DU CHAMP CHARDON,0879,37100,37261,Tours,37,,,37261000BV0241,,,519,,541,55.85,,,,,,,2,3,Dépendance,,0,,,,,,0.694426,47.415947
2023-510573,2023-08-02,000001,Vente,73820,5,,RUE DELAHAYE,1324,37000,37261,Tours,37,,,37261000EX0027,,,194,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.678796,47.375023
2023-510573,2023-08-02,000001,Vente,73820,5,,RUE DELAHAYE,1324,37000,37261,Tours,37,,,37261000EX0027,,,98,18.36,,,,,,,,,1,2,Appartement,19,1,,,,,,0.678796,47.375023
2023-510574,2023-07-31,000001,Vente,175000,10,,AV MARC CHAGALL,3294,37100,37261,Tours,37,,,37261000BX0641,,,28,59.03,,,,,,,,,1,2,Appartement,59,3,,,,,,0.682301,47.414566
2023-510574,2023-07-31,000001,Vente,175000,10,,AV MARC CHAGALL,3294,37100,37261,Tours,37,,,37261000BX0641,,,104,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.682301,47.414566
2023-510579,2023-08-01,000001,Vente,220000,17,,RUE GOHIER,2290,37000,37261,Tours,37,,,37261000CM0919,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,0.699717,47.389931
2023-510579,2023-08-01,000001,Vente,220000,17,,RUE GOHIER,2290,37000,37261,Tours,37,,,37261000CM0919,,,26,,7,,,,,,,,2,2,Appartement,76,3,,,,,,0.699717,47.389931
